2023-09-11 01:30,1.07159,1.07205,1.07158,1.07188,3436
2023-09-11 01:45,1.0719,1.07208,1.07181,1.07194,2189
2023-09-11 02:00,1.07194,1.07223,1.07188,1.07208,2154
2023-09-11 02:15,1.07209,1.07244,1.07192,1.07243,1841
2023-09-11 02:30,1.07245,1.0728,1.07239,1.07239,1592
2023-09-11 02:45,1.07241,1.07253,1.07225,1.07239,1171
2023-09-11 03:00,1.07239,1.07251,1.07229,1.07242,1266
2023-09-11 03:15,1.07242,1.07244,1.07203,1.07205,1588
2023-09-11 03:30,1.07204,1.07238,1.07193,1.07224,2091
2023-09-11 03:45,1.07226,1.07228,1.07208,1.07225,900
2023-09-11 04:00,1.07226,1.07267,1.07216,1.07243,1350
2023-09-11 04:15,1.07245,1.07313,1.07244,1.07313,927
2023-09-11 04:30,1.07312,1.07331,1.07289,1.07317,1643
2023-09-11 04:45,1.07321,1.07376,1.0732,1.07353,3788
2023-09-11 05:00,1.07353,1.07385,1.0734,1.07374,5980
2023-09-11 05:15,1.07376,1.07393,1.0737,1.07384,2066
2023-09-11 05:30,1.07384,1.07412,1.07322,1.07322,3008
2023-09-11 05:45,1.07322,1.07338,1.07285,1.07287,2458
2023-09-11 06:00,1.07286,1.07329,1.07267,1.07312,4718
2023-09-11 06:15,1.07313,1.07329,1.07241,1.07253,2896
2023-09-11 06:30,1.07253,1.07326,1.0725,1.07325,2098
2023-09-11 06:45,1.07325,1.07354,1.07299,1.07331,2170
2023-09-11 07:00,1.07331,1.07374,1.07301,1.07358,3748
2023-09-11 07:15,1.07361,1.07363,1.07293,1.07306,3898
2023-09-11 07:30,1.07307,1.07326,1.07261,1.07294,3107
2023-09-11 07:45,1.07294,1.07308,1.0725,1.07258,2762
2023-09-11 08:00,1.07258,1.07279,1.07222,1.07231,3217
2023-09-11 08:15,1.07231,1.07321,1.0723,1.07314,2181
2023-09-11 08:30,1.07314,1.07332,1.07243,1.07276,3419
2023-09-11 08:45,1.07275,1.07294,1.07242,1.07285,3101
2023-09-11 09:00,1.07285,1.07293,1.07238,1.07242,3012
2023-09-11 09:15,1.07243,1.0728,1.0724,1.07255,1695
2023-09-11 09:30,1.07253,1.07283,1.07234,1.07283,2658
2023-09-11 09:45,1.07282,1.07343,1.07274,1.07325,2308
2023-09-11 10:00,1.07324,1.07334,1.07268,1.07273,3514
2023-09-11 10:15,1.07272,1.07301,1.07264,1.07286,2570
2023-09-11 10:30,1.07286,1.07333,1.07286,1.07317,2306
2023-09-11 10:45,1.07317,1.07338,1.07313,1.0732,2165
2023-09-11 11:00,1.0732,1.07322,1.07243,1.07243,2254
2023-09-11 11:15,1.07243,1.07265,1.07231,1.07265,2303
2023-09-11 11:30,1.07265,1.07285,1.07208,1.07209,3054
2023-09-11 11:45,1.07208,1.0723,1.07183,1.07197,2637
2023-09-11 12:00,1.07197,1.07257,1.07154,1.07254,4236
2023-09-11 12:15,1.07255,1.07261,1.07192,1.07213,5141
2023-09-11 12:30,1.07212,1.07268,1.07192,1.07242,3915
2023-09-11 12:45,1.0724,1.07277,1.07228,1.07275,3480
2023-09-11 13:00,1.07274,1.07315,1.07257,1.07293,3200
2023-09-11 13:15,1.07293,1.07356,1.07287,1.07349,2899
2023-09-11 13:30,1.07347,1.07367,1.07268,1.0733,7815
2023-09-11 13:45,1.07331,1.07369,1.07222,1.07357,7706
2023-09-11 14:00,1.07358,1.07514,1.07347,1.07494,6533
2023-09-11 14:15,1.07493,1.07593,1.07481,1.07529,5779
2023-09-11 14:30,1.07531,1.07547,1.07463,1.0754,5550
2023-09-11 14:45,1.07541,1.07557,1.07449,1.07457,4263
2023-09-11 15:00,1.07456,1.07485,1.07431,1.07453,3297
2023-09-11 15:15,1.07452,1.07497,1.07426,1.07427,3260
2023-09-11 15:30,1.07427,1.07467,1.0741,1.07434,1575
2023-09-11 15:45,1.07433,1.07437,1.07412,1.07425,1780
2023-09-11 16:00,1.07426,1.07562,1.07426,1.07554,3150
2023-09-11 16:15,1.07553,1.07577,1.07543,1.07577,1696
2023-09-11 16:30,1.07577,1.07578,1.07486,1.07488,1474
2023-09-11 16:45,1.07489,1.07526,1.07484,1.07509,1164
2023-09-11 17:00,1.07511,1.07523,1.07441,1.07443,2718
2023-09-11 17:15,1.07442,1.07474,1.07442,1.07472,1239
2023-09-11 17:30,1.07472,1.07479,1.07463,1.07468,1145
2023-09-11 17:45,1.07468,1.07468,1.07443,1.07458,893
